Student ID,Student Name,Program,Enrollment Date,Course Completion Rate,Average Test Score,Test_score,Alumni Donation,Semester,Faculty Rating,Alumni Engagement Score
1db4ea2c-874f-4c0d-9c43-ba3cceff52c3,Nicholas Reeves,Computer Science,2021-09-22,0.74,88.72,58.02,True,Spring,1.3,4.9
76c5e473-f043-4c66-ad69-53d9ffe94ad3,Edward Sanchez,Mathematics,2023-06-24,0.96,99.66,51.33,False,Spring,2.6,9.3
b7d5f44f-8bac-492e-964a-c569859e6a8f,Rebecca Williams,Literature,2022-06-22,0.61,97.77,71.06,True,Summer,1.6,9.4
675eea9c-a2cd-4cff-98bb-c2b5da643fef,Nicole Meyer,Art,2020-11-02,0.79,62.37,93.25,False,Summer,1.3,4.7
51f49056-89a9-4d8a-b94a-fa53e8ba10e6,Raymond Munoz,Engineering,2020-12-04,0.67,96.54,52.01,False,Summer,1.2,2.0
98e6d2fc-d8cd-437e-9a67-3cd91243f9f3,Tracy Brooks,Computer Science,2020-11-29,0.95,77.35,90.97,True,Summer,4.1,4.7
92d0dc3f-7924-41d7-b8ee-e40813a2e9d3,Tracy Butler,Business Administration,2023-02-11,0.93,87.57,74.64,False,Spring,3.0,8.3
676368ac-2f03-4497-8e21-6f49f968bb77,Julie Wilson,Art,2020-10-23,0.95,81.13,91.69,True,Summer,2.0,5.9
6c5470e5-8d07-4745-a298-0a84727151a7,Joshua Taylor,Literature,2022-10-28,0.91,100.0,79.2,True,Summer,3.2,7.8
94e2dac6-60cc-4c22-bf12-342ea3cf5453,Christina Taylor,Mathematics,2024-03-27,0.76,88.42,62.34,True,Fall,3.4,7.6
b904edef-fa98-4ef3-9eb8-e5dfadcf93df,Gina Miller,Computer Science,2023-01-03,0.8,78.13,85.51,True,Summer,2.9,3.6
fc7ee41e-8e55-45fa-a153-338ab7af9efb,Catherine Li,Business Administration,2023-11-04,0.63,54.04,89.02,False,Summer,5.0,6.7
80369ce0-ce52-40ba-9150-08d4ce817480,Luke Whitehead DVM,Physics,2019-07-24,0.8,90.8,86.43,True,Summer,2.8,2.7
9c7dea43-e2d6-4ffd-b4e3-1bb2e69ed42a,Colleen Hodges,Mathematics,2022-03-09,0.58,74.65,77.88,True,Summer,2.0,7.0
1a838e81-adae-4b7d-9df6-55a56f6657ca,Dr. William Douglas DDS,Engineering,2021-04-27,0.67,68.88,98.27,True,Spring,1.8,8.8
9f9ed2db-2d3e-489c-b99f-a7be277ccf3e,Rachel Cross,Mathematics,2020-06-15,0.95,81.57,66.69,False,Fall,2.0,9.8
da6483e9-fae8-4253-ac07-1c501d39b969,James Orr,Art,2019-12-12,0.75,98.63,60.99,False,Spring,3.4,2.3
11113f67-c30f-49c8-b80a-39e553a00de8,Dr. Adrian Tate,Computer Science,2021-12-07,0.81,52.43,63.66,False,Fall,1.9,1.9
c11ee188-79cd-4c96-b47b-ae1f2fd4af86,Susan Brooks,Physics,2020-05-12,0.69,71.3,65.41,False,Summer,4.6,9.8
f081b157-378b-48f9-bd61-8b8f17ad958f,Stephen Dean,Art,2019-10-03,0.65,88.39,57.47,True,Summer,2.5,1.8
1dd1bee8-0575-4a06-8c01-9ef9727ee094,George Rogers,Computer Science,2023-06-20,0.99,77.09,55.83,False,Spring,1.7,1.9
2989ee86-2ea2-4671-a089-65d0bf41cb83,Brittany Peterson,Engineering,2021-03-28,0.59,96.67,91.6,False,Summer,3.2,1.3
32d2ee9b-cae5-487d-8faf-88347404e239,Daniel Burns,Engineering,2021-07-11,0.74,72.01,93.37,False,Spring,1.2,6.8
521923d3-707f-46c6-b4eb-22c47a72558b,Allison Reyes,Art,2021-08-30,0.75,85.53,80.58,False,Spring,2.6,8.8
15dc7ba3-e80a-40b2-891d-a32b627a908d,Brandy House,Computer Science,2023-08-12,0.63,66.72,96.34,False,Summer,4.5,8.0
b917e8d6-81bf-49b8-a2c3-68d424c2b3f5,James Cain,Mathematics,2021-04-01,0.79,85.62,56.82,False,Fall,4.6,2.4
db8efce5-4601-4df3-809d-2ad85c46ba6a,Rebecca Boyle,Literature,2020-04-29,0.73,76.63,72.74,False,Spring,1.6,7.8
0042004c-3816-47e7-9e52-bd03564d4a9c,Alexis White,Physics,2023-03-11,0.95,72.45,96.56,False,Spring,3.8,6.4
ce64b21f-0208-4eb9-a3b7-8f46f713252c,Christopher Farmer,Art,2023-10-12,0.54,78.02,58.23,True,Spring,2.8,1.6
eb9b4c8d-b7a7-42e9-b101-fdd6fc2698cd,Christina Griffin,Mathematics,2023-03-19,0.72,94.05,62.85,True,Fall,4.9,4.5
a1dd9ede-2837-4d35-973a-05b26713ae7e,Jason Jefferson,Computer Science,2023-04-12,0.67,56.15,59.92,False,Summer,3.9,3.7
e6ea4fb3-35df-4a5a-b8e0-9835aae0135c,Jessica Thompson,Literature,2022-04-08,0.55,79.37,76.9,True,Fall,2.8,3.2
29bd4c55-bdf3-4fc4-bcd8-35f161728d52,Amanda Pineda,Physics,2020-07-11,0.6,73.72,87.63,False,Fall,3.5,4.0
e5029d9c-d39a-4cc3-a2df-398ae0840d92,Donna Sloan,Mathematics,2021-07-06,0.73,98.53,89.35,False,Summer,3.9,2.2
40127be0-67c5-4314-a112-4d0ebcb19deb,Jennifer Figueroa,Mathematics,2023-09-29,0.56,81.75,90.01,False,Summer,2.3,5.5
f620b712-aeca-45d6-b3bb-8a119f4f4e0b,Caroline Cook,Literature,2021-11-17,0.57,96.6,83.66,False,Spring,1.0,7.0
790f4109-1522-4723-a1e8-76588d98df72,Julia Hall,Art,2022-11-03,0.9,94.06,84.51,True,Fall,1.2,3.0
4211c21b-663e-4249-b6bf-1694052c0560,Patrick Thomas,Computer Science,2020-07-19,0.58,89.56,63.72,True,Spring,1.4,7.9
2219ce13-0519-4a68-99c5-c368a61ea686,Elizabeth Hawkins,Computer Science,2019-12-11,0.91,56.11,70.61,False,Fall,4.9,5.1
cf2959b5-ee7f-4d94-8c25-bd7d9613bac9,John Lowe,Computer Science,2019-09-05,0.53,82.28,80.03,False,Fall,1.2,8.4
04d5b06b-002b-4c9e-a752-eb790d07829d,Christopher Bolton,Engineering,2019-07-28,0.56,69.76,89.69,False,Fall,4.7,10.0
440445bd-9f74-434f-a199-0f77516d24f5,Lauren Butler,Mathematics,2024-01-28,0.6,53.08,68.91,True,Fall,3.6,4.9
b2d06411-f206-46a6-9c08-c7dfa2eb19ca,Lori Baker,Computer Science,2023-11-29,0.67,98.0,59.37,True,Spring,5.0,1.6
9b730a72-7253-4b74-a067-fd94bda42389,Nicholas Burton,Literature,2020-09-12,0.86,85.4,93.85,True,Spring,2.7,5.7
fdbc90fd-575e-443b-9c9f-4da359c2d2f1,Eric Mosley,Art,2022-08-27,0.86,82.8,54.64,True,Summer,2.8,6.6
0f03e069-aead-40b9-8255-bf96832254b8,Steven Adams,Mathematics,2023-08-10,0.53,58.65,86.31,False,Spring,2.8,8.3
74d7d364-4a76-4669-b7a6-234e1e330101,Andrew Ford,Computer Science,2020-02-12,0.62,54.8,99.28,True,Spring,1.9,6.0
8a1811fa-458e-4a8c-9e84-9648e73b6389,Lisa Phillips,Art,2022-06-14,0.93,62.15,70.6,True,Summer,3.8,7.5
ccb05955-eb1b-4b95-95d8-55779666f4de,Edwin Campos,Literature,2019-09-03,0.81,62.15,74.4,True,Spring,1.9,6.4
404b39f9-e57c-459d-b35d-f8de1c4aae69,Peter Pollard,Business Administration,2019-05-27,0.95,90.29,51.67,False,Spring,3.2,9.1
cf7483be-4d7d-4a4b-bb85-c1665da828f8,Tiffany Hensley DDS,Engineering,2019-06-20,0.55,59.91,73.06,False,Spring,2.9,1.6
d13eb018-99f6-456f-a156-2bd6217bcfd2,Jesse Lopez,Art,2021-06-06,0.54,52.98,74.19,True,Summer,4.9,8.7
7a263cd7-4a32-4088-94f6-657c728ae36b,Allison Romero,Art,2024-04-24,0.63,79.27,86.88,True,Fall,1.1,5.8
47f50af7-a009-40d3-917b-d1672ce28d46,Robert Rodriguez,Art,2019-09-14,0.68,75.05,85.59,True,Spring,1.9,4.8
04e2b52f-a38d-4109-9cd5-22095a87e5d4,Christine Baxter,Computer Science,2021-12-01,0.91,96.24,90.96,True,Fall,4.3,5.2
308cbc23-6a4d-491f-ad6d-c319711e454f,Alyssa Smith,Computer Science,2024-03-01,0.86,55.84,71.02,True,Spring,2.4,4.8
cd9e6e23-a854-4463-b9fa-bda64a424a1f,William Bailey,Business Administration,2021-06-13,0.98,64.21,50.53,True,Fall,2.2,8.3
a64241f6-a15b-41e6-976f-7f8476649e99,Shelley Mays,Mathematics,2019-06-25,0.74,76.18,80.15,False,Summer,2.6,4.3
915b774f-ea01-4d53-b802-af866d8df0b3,Elizabeth Phillips,Art,2019-09-15,0.5,80.4,60.15,True,Summer,3.8,1.8
826a2903-4ac7-4548-b2bf-1860bb977703,Erin Long,Computer Science,2021-06-02,0.84,86.5,59.43,False,Fall,3.1,4.2
f8536755-f7d2-4fac-8e0e-d29a84a95d6d,Tammie Hicks,Art,2024-02-22,0.74,66.79,57.0,True,Fall,1.8,3.6
a6376dce-f955-4d6d-a622-706627d3ca0f,David Adkins,Computer Science,2019-09-14,0.85,79.18,65.27,True,Spring,1.4,8.7
a8f02184-e1fa-4ed4-8c9c-ff115a59643e,Christopher Miller,Business Administration,2020-07-22,0.84,79.81,55.75,False,Spring,2.3,2.9
c048e27c-bfa6-4c1d-93f9-90b81602a0fb,Gloria Bailey,Mathematics,2019-08-11,0.65,85.32,69.2,True,Fall,3.1,3.6
7e440bb4-df37-4dd8-af9f-c6cc79832fa0,Tiffany Kennedy,Literature,2020-12-30,0.91,98.69,78.26,True,Summer,3.3,3.4
fd3fe7eb-dc2b-4fe4-9f33-9ccfd59bff19,Vanessa Ramos,Art,2022-05-18,0.68,55.34,59.01,False,Spring,3.4,7.7
4c392b13-8cb6-403e-923c-4c357586689d,Cole Williams,Engineering,2023-02-24,0.84,69.78,51.43,True,Fall,3.1,6.3
45beff17-993e-4a8a-b19c-631e5c7c2002,Paul Smith,Engineering,2019-10-01,0.72,97.04,65.84,True,Summer,1.3,1.3
98f7054a-578b-4b79-a230-d686baaa21f9,Ariel Henry,Physics,2020-02-08,0.69,92.08,68.42,True,Spring,4.6,6.5
d265c54d-6165-4b8e-9900-4141fda879b6,John Thompson,Engineering,2024-02-29,0.78,76.15,97.21,True,Summer,3.8,7.7
4a241e3a-ece2-4403-98d3-f5c58cf77fe7,David Whitehead,Literature,2020-08-14,0.65,94.22,97.35,False,Spring,3.9,5.9
9b62a7e2-54fe-4514-b9d9-70d458ae3a7f,Cheryl Smith,Literature,2021-02-04,0.66,59.34,59.89,True,Spring,3.8,9.7
c8d35e0f-7721-4470-92f8-70fec1a270bb,Dustin Cook,Physics,2023-06-17,0.88,62.3,61.68,True,Fall,1.7,8.3
5d0eabcc-93ee-4c13-847e-a4f38f610990,Crystal Turner,Literature,2020-08-24,0.56,57.35,78.11,False,Summer,2.4,6.7
92bd92ba-5437-4b60-b114-6ac698813c0d,Julia Nguyen,Literature,2024-03-17,0.95,93.86,66.23,False,Summer,4.6,1.0
3ab3d5da-67fa-4cf9-84ff-8d0f32b28c75,Debra Nelson,Business Administration,2022-11-01,0.89,53.7,81.06,False,Summer,2.4,8.2
204292e7-c4ef-46f6-91c0-638b7fe0f9d3,Julie Martinez DDS,Computer Science,2024-03-05,0.69,64.54,60.65,True,Fall,2.9,1.1
705fd172-55f6-46bc-a06b-ce2fe534c9c1,Gabrielle Russell,Mathematics,2023-02-22,0.94,91.91,74.92,True,Fall,3.0,8.9
c3893d3a-01fe-4e99-9f8f-2347cf1e0fe6,Dr. Michelle Owen,Business Administration,2023-03-09,0.53,74.48,95.62,True,Fall,2.5,7.3
be74db13-3920-4f0c-b259-b50a4b172ba1,Thomas Meyer,Physics,2024-05-04,0.57,91.99,60.98,True,Spring,2.4,3.4
45db9cf5-6ca6-4874-bb41-77ca4a372d4a,Pamela Rose,Computer Science,2020-04-03,0.87,88.68,86.3,False,Summer,4.3,5.7
9b2cd5b0-e4e7-4389-856e-1663916b62a8,Sarah Dougherty,Art,2020-08-17,0.87,92.74,62.3,False,Fall,3.8,9.3
a769fea4-838e-4675-bd84-30bc42bd5406,Jennifer Smith,Business Administration,2020-05-22,0.67,89.13,93.53,True,Spring,3.7,9.0
f0109f08-b714-44ce-b884-ec0241b52f77,Jennifer Rodriguez,Engineering,2019-07-10,0.74,77.81,72.73,True,Spring,4.8,3.4
89b4e800-bca1-49fb-9765-ede4252c9a8f,Mary Sellers,Business Administration,2023-01-12,0.61,51.88,59.63,False,Spring,1.8,3.5
a4f704be-e59c-4ba4-84b3-de31232a699c,James Ramos,Mathematics,2023-06-21,0.79,74.29,73.95,True,Fall,4.9,5.4
4f0de311-f7f4-459d-85f3-9369c3bdd2ef,Jennifer Lopez,Mathematics,2023-01-26,0.96,69.87,57.27,False,Spring,3.2,5.3
6d512aef-6894-4900-a92b-a0ff6668fcc8,Jesse Hicks,Mathematics,2023-09-05,0.97,64.48,73.46,True,Summer,3.5,7.6
7a32fd38-59e6-4652-abda-7911b1a11699,Diana Hahn,Mathematics,2021-08-06,0.58,96.77,99.56,True,Spring,1.9,8.7
75b75d26-1fe0-480f-97d6-f502bffffe83,Ashley Figueroa,Business Administration,2022-04-15,0.96,77.31,52.03,True,Summer,2.1,3.4
79f6ff41-de65-4fd5-9db2-0e954d2edabc,Kristin Roy,Literature,2020-03-04,0.77,65.96,77.49,True,Summer,4.9,7.5
43f3f145-f75c-4099-a3f0-b0912662760e,Tracy Reeves,Business Administration,2022-12-05,0.61,51.05,76.87,False,Spring,4.9,3.5
6d6dec7e-92df-42df-9a08-d83050cb4f33,Roger Sanchez,Business Administration,2024-04-08,0.96,96.59,58.31,False,Spring,4.7,6.6
1ca0b203-44d8-4a3f-885e-ffdf004d8d8f,Melissa Davis,Physics,2022-10-22,0.98,68.88,50.64,True,Fall,1.5,2.5
01469fe3-b841-48bd-8aac-56cd9664b2f4,Heather May,Business Administration,2023-08-30,0.88,83.18,56.19,True,Summer,2.9,4.8
a291d1dd-76c4-4d4e-8ccd-cfbde4de3185,Adam Howell,Mathematics,2021-09-15,0.98,93.98,91.76,True,Spring,2.5,2.4
b84e97ba-cad3-4425-b220-360fa2d811ab,Matthew Caldwell,Art,2024-03-02,0.85,72.87,80.27,True,Spring,3.5,8.0
6a5f2d05-768c-4dd1-9186-e8c8f8c8fd6e,Katherine Sanchez,Literature,2022-06-21,0.7,72.26,66.08,False,Fall,4.5,7.7
6b799914-8b16-4a7d-a045-45760b999bbb,Ricky Bowers,Art,2022-11-09,0.79,71.07,67.76,False,Spring,3.1,2.1
ede2a15b-56a2-4a74-93e2-7ff969ee3213,Alexander Mcgee,Computer Science,2021-08-05,0.87,91.33,70.93,False,Fall,2.6,5.9
66dc95a1-9152-4be2-8b0d-2bfd98d6084e,Seth Castaneda,Literature,2022-01-17,0.79,66.23,92.21,True,Fall,5.0,8.8
77c52901-4f42-41cf-ba19-0e6c66c289e4,Jennifer Mayer,Computer Science,2022-07-30,0.51,54.79,75.11,False,Spring,3.3,6.0
5cddf29b-00bf-4d13-b3fa-02f46a30a47e,Karina Fowler,Computer Science,2023-08-09,0.93,81.84,84.52,False,Summer,3.8,5.1
b4a2b2b1-03f3-4522-afdb-6398c9907591,Kevin Sanchez,Business Administration,2019-06-20,0.87,64.6,62.53,True,Summer,3.4,1.6
437765f6-9c95-447d-8314-dd16247a1c0a,Deborah Wilson,Business Administration,2019-11-03,0.98,69.39,67.02,True,Summer,3.6,4.4
e6c6cdfd-6d8d-4d67-aeaf-0b3e0fe36604,Michelle Howard,Art,2020-11-30,0.66,93.48,74.21,True,Fall,3.7,3.1
be3c9cde-b31c-4273-b1a8-c4ee60587f29,Johnathan Baxter,Mathematics,2023-02-19,0.65,72.63,88.79,False,Fall,3.5,3.7
523150cb-f1b5-4090-8cfa-a5b936088920,Michael Barnes,Art,2020-03-12,0.93,88.31,83.41,False,Summer,2.1,2.8
1d83cdec-3bfb-4578-9be6-3f2574ccdc89,Katherine Romero,Mathematics,2020-12-31,0.67,60.41,50.13,True,Summer,4.8,4.7
13a46a55-0099-4475-8be0-b517fd71e9e6,Joshua Johnson,Physics,2021-05-21,0.89,91.16,77.21,True,Spring,1.9,7.9
59f519f0-9a12-41db-8360-bcadc8c6a7ee,Gail Davis,Business Administration,2024-05-12,0.67,74.46,98.29,False,Fall,2.4,9.4
af16374a-bc84-44ab-8da0-d31a3f722fad,William Nicholson,Business Administration,2019-11-17,0.82,69.65,86.17,True,Fall,3.6,8.8
6eadba18-2e63-4904-985b-a017222c5d27,Cheryl Moran,Literature,2021-03-06,0.55,61.55,75.08,True,Summer,4.0,5.8
d3e64104-e744-43d4-ac20-b46d94bf644a,Sherry Yates,Literature,2021-11-09,0.69,64.52,68.71,True,Spring,1.0,3.4
9e126103-9e2e-47a1-b919-efa8d484a097,Frank Lambert,Business Administration,2023-02-01,0.72,58.19,92.26,False,Spring,1.8,3.1
8a647006-61d4-4300-937c-6586559d39e6,Andrew Steele,Literature,2022-05-16,0.53,91.53,60.74,True,Fall,2.3,7.0
84abf0c8-092d-4b59-8de5-c80920aaf65c,Steven Bryan,Computer Science,2020-10-29,0.65,76.64,61.1,False,Summer,3.9,6.5
46999977-1cdb-4ee1-8064-8bbbda082b8d,Abigail Myers,Engineering,2020-12-02,0.52,85.13,54.6,False,Spring,3.9,3.0
d5c2a003-d9a5-40d4-afea-57f07fe227bc,Lisa Flores,Literature,2022-07-18,0.58,63.66,91.12,False,Summer,4.6,4.7
d941bbbd-d902-4ec8-b0bc-809a7fc2b7ff,Anthony Davis,Computer Science,2019-09-27,0.67,54.41,50.83,True,Summer,4.1,1.0
668a4b0c-e00a-4b6c-bde9-bfea2928d4c6,Samantha Hancock,Mathematics,2022-09-27,0.94,50.52,71.78,False,Summer,2.5,8.7
2c0a7b91-f7af-422d-a8b7-5686472ca596,Kristin Guerrero,Art,2022-12-06,0.8,81.69,65.54,False,Spring,4.2,8.2
8e89580c-0977-4544-8203-143affb3c556,Christopher Jones,Computer Science,2020-07-28,0.98,75.01,96.26,True,Fall,3.9,4.5
f78d601a-f784-4bd5-92ed-55e34e2274de,Rebecca Gilbert,Computer Science,2024-05-08,0.95,58.69,97.1,False,Summer,3.5,7.4
ff3afe78-5f92-4331-85f4-a0cbcdf775b8,Rick Mitchell,Mathematics,2024-03-06,0.65,73.61,95.83,False,Summer,4.3,6.2
cac3515a-cb01-4f7a-99b7-5586c68fb0a4,Amy Chavez,Art,2023-10-07,0.72,55.68,67.79,True,Fall,4.6,2.4
4c550eec-7274-4757-93ab-444e2e56e050,Tracey Green,Mathematics,2023-01-09,0.67,83.32,94.76,False,Spring,2.9,8.0
39c357bf-b202-481f-8e45-942e15800ec6,Kimberly Alexander,Mathematics,2021-11-25,0.88,81.66,57.7,True,Summer,3.8,3.7
1ba8abd9-c846-4b52-8010-255ae2368142,Michael Ortiz,Mathematics,2020-06-16,0.67,98.38,75.82,True,Spring,4.8,4.9
85dffb76-6b42-4f17-b461-034e91cbe882,Laura Horton,Physics,2022-04-24,0.94,60.2,59.25,True,Spring,4.6,4.0
b3f12298-cbc6-427c-899f-ad08837e183b,Tammy Green,Literature,2021-09-14,0.59,62.58,57.49,True,Fall,4.1,5.2
84c35fb5-4c9e-430f-b0ac-5fb0e144e872,Sara Parks,Computer Science,2021-12-28,0.5,88.95,50.67,False,Fall,3.9,5.0
b2e58cad-17ca-432d-a43d-252e904dd2a3,Amber Nguyen,Physics,2019-09-28,0.75,82.75,67.32,False,Spring,4.2,9.0
0a705cf9-6186-4ebf-bb45-6bf4dc0f83d2,Mrs. Donna Garcia DVM,Engineering,2020-01-24,0.71,70.97,59.79,False,Spring,4.4,4.1
d1223cce-6f72-4113-9ce8-fe65396ea866,Christine Compton,Mathematics,2022-03-17,0.6,81.18,88.14,False,Summer,4.9,4.9
6a5e3220-a0fd-4b88-b8f5-46afbd70e3de,Timothy Thomas,Physics,2021-09-27,0.86,73.95,70.24,True,Summer,3.6,2.4
d3726f3b-ceb9-4376-b34d-5bd32dc8adc3,Christopher Rogers,Art,2020-05-09,0.57,98.23,72.67,False,Spring,3.0,7.8
742d14bd-a6d7-4498-9de5-0087a1239177,Casey Gonzalez,Business Administration,2021-10-21,0.97,52.3,66.99,False,Spring,3.6,6.2
1d63f272-065c-4268-b4a7-d3b755307c3a,Kara Martinez DVM,Literature,2020-04-10,0.78,87.8,87.76,True,Fall,1.9,5.9
e0ac4b4c-1189-4f8a-8246-d5aa9fa86c51,Jessica Perez,Engineering,2022-03-20,0.53,94.0,87.78,True,Fall,1.2,8.7
77b883f3-7d3a-4c17-b15f-cd191dd59e95,Sarah Alexander,Literature,2024-01-02,0.92,67.55,50.79,True,Fall,3.0,5.6
37c70949-a202-49f8-900b-59c6ab26d529,Melanie Logan,Mathematics,2021-01-11,0.61,54.12,59.82,True,Summer,4.8,9.2
20ea55ad-5411-418b-a6e5-8662d4524be1,Kelsey Hickman,Literature,2020-02-16,0.74,71.43,54.18,False,Fall,4.7,5.4
9519c6db-ab47-4913-8e4f-70647e6ab742,Dan Cain,Engineering,2023-02-24,0.78,68.37,81.95,True,Fall,2.2,4.4
4a5f481c-671d-4e4d-8d82-f612bcd8d1b2,Maria Pena,Literature,2020-06-25,0.79,78.92,84.53,False,Summer,1.5,6.7
300cdd3e-a8a9-48bf-b2ce-7e6be1e19c66,Natasha Hernandez,Computer Science,2021-04-28,0.88,54.85,71.59,False,Summer,2.0,9.1
3cc57fba-dac1-4ce7-8348-d25b7c8a2529,Tiffany Johnson,Engineering,2023-07-29,0.99,55.65,60.58,False,Fall,3.0,2.8
c9c354cb-3175-4316-a3ec-df63a2f703da,Brianna Walker DVM,Literature,2023-01-21,0.88,72.97,95.6,True,Summer,3.8,3.7
a577678e-f9a1-450e-9657-10ad68430811,William Marks,Mathematics,2021-08-29,0.84,62.39,92.24,False,Spring,3.0,3.7
b7baf1ab-a173-4ec4-99e6-3b32fc324613,Andrew Morrison,Mathematics,2019-08-04,0.9,68.75,54.9,False,Spring,3.5,5.3
0fd03e53-bd30-41ea-ba7c-f7fc9bba490f,Amanda Cummings,Art,2022-12-25,0.75,90.61,77.08,False,Spring,4.4,7.5
0c6dad37-2682-4a4d-95a2-00b7edd623c1,Jonathan Mitchell,Business Administration,2021-11-14,0.81,98.38,71.89,False,Summer,4.7,7.2
781bb3d6-df50-406e-8931-44ca1bbbf9b8,Beth Estrada,Engineering,2022-04-24,0.5,64.58,76.01,True,Summer,2.4,5.2
27643718-000b-46ca-8b23-3838642f866f,Matthew James,Mathematics,2020-08-21,0.62,56.52,68.33,True,Fall,4.1,4.3
449142f0-a8f4-487f-a9e3-b5303d735c45,Sean Proctor,Engineering,2019-06-03,0.74,64.0,81.57,True,Fall,4.9,8.4
5e09e4dc-23b0-4007-a30d-a8621a53af3d,Vanessa Adams,Engineering,2021-09-20,0.95,71.81,98.02,True,Fall,2.8,5.5
f39f1549-0d74-46f0-8a46-d0eb0703a033,Karen Hill,Mathematics,2019-09-10,0.83,63.2,63.6,False,Spring,4.5,3.1
958257a1-d221-4473-b1cb-a98353af7afa,Terri Archer,Computer Science,2023-02-21,0.53,65.14,66.95,True,Summer,4.1,3.0
f1d0d840-6da2-45e5-9dd8-a9badb71d58c,Jason Howell,Business Administration,2020-07-15,0.62,56.08,62.55,False,Summer,1.2,3.8
75e50dc8-6f15-42db-a229-203226d892f2,Laurie Thompson,Computer Science,2020-02-05,0.88,57.71,77.78,True,Summer,3.8,5.6
d97d96c6-1c83-45d0-b111-227fea335124,Kari Aguirre,Physics,2022-08-25,0.74,64.69,74.11,True,Summer,3.6,4.9
1f2e03c7-3080-405c-a7e2-6c13bf071853,James Garcia,Mathematics,2023-06-20,0.76,52.43,77.13,False,Fall,2.5,3.5
8d8fc416-758a-4e50-8882-315f13289595,Steve Snow,Art,2021-01-24,0.98,92.83,68.44,True,Fall,3.9,2.9
3ec76a73-b386-40d7-8cc0-42a76fec554f,Jeffrey Pruitt,Mathematics,2019-06-17,0.68,97.77,69.71,True,Fall,2.1,5.3
0a8e7dc6-849a-409f-8d20-f4f946aa3ac5,Debbie Reid,Business Administration,2022-03-14,0.54,58.22,60.09,False,Spring,1.6,1.1
406c4d76-b326-4258-b201-be1b32998f3f,Dr. Alexis Holt,Engineering,2023-02-25,0.73,88.9,92.72,True,Spring,1.8,9.9
79cd0c59-1d31-49e2-8298-a901bd0cd96b,Nicole Murray,Physics,2022-07-29,0.86,99.83,87.92,False,Fall,1.9,6.9
e21f0608-83fd-4e01-bfb5-15d53fb4b41f,Erin Hayden,Art,2024-04-28,0.72,95.21,50.86,True,Spring,4.8,9.4
87ccedd6-2af8-4041-a21c-1bc006da6338,Richard Ford,Business Administration,2021-02-04,0.86,92.6,96.79,False,Summer,3.1,5.5
ada0f54f-47c0-401b-8722-3ffb8578fa3d,Joshua Rodriguez,Art,2023-07-06,0.51,64.39,84.71,False,Fall,2.9,7.9
3fd17801-3849-4a9c-b47d-243d8d1af192,Michael Kim,Mathematics,2021-06-25,0.61,68.42,56.73,True,Summer,2.8,1.4
d2563883-60d4-4839-bc23-3e82d10cb10d,Stacey Nguyen,Computer Science,2021-08-25,0.55,81.57,87.74,False,Fall,4.9,4.2
015b31dd-e231-4f3d-80f2-4edeae62d710,Teresa Gonzalez,Art,2023-02-16,0.78,93.72,86.65,False,Spring,3.5,5.3
251b98be-8102-4304-8ca2-438d0176110c,Jonathan Jackson,Art,2020-04-02,0.67,68.28,85.22,False,Summer,4.6,8.4
2fb8241f-7cec-43d6-a797-de953f8b8a94,Daniel Kramer,Engineering,2021-08-30,0.62,95.86,85.39,False,Spring,4.4,8.6
16d6cc0c-03f3-4c4a-a050-4e3baaaa9366,Steven Nguyen,Computer Science,2022-05-13,0.67,63.29,78.81,True,Fall,2.3,5.5
e1634f7f-9949-4a6f-ba38-42486bcd8db6,Maurice Saunders,Engineering,2020-09-27,0.97,90.73,89.42,True,Spring,1.0,6.3
5751331e-8111-457b-a0a5-7c56c072f3fa,Grant Nguyen,Mathematics,2022-05-04,0.84,82.66,64.13,True,Spring,4.1,1.6
5406038a-d74c-4494-be0b-da98f024128a,Kristy Moore,Computer Science,2021-04-09,0.96,97.61,70.84,True,Fall,3.2,1.1
3371df46-6a68-4117-b775-b51d25d7ddf9,Lisa Garza,Computer Science,2020-07-17,0.79,67.54,71.69,True,Spring,3.8,5.6
2c258ac8-a019-4576-b5a4-4493c9de0041,Brian Acosta MD,Art,2022-05-17,0.55,85.4,95.05,True,Spring,1.8,6.3
bec61ee6-90dd-4caa-8b34-7e66916e7e42,Evan Sherman,Art,2019-10-02,0.9,94.24,52.45,True,Summer,3.1,6.5
b3dd8cb0-5bcc-4730-856f-1e940314882d,Sarah Castro,Engineering,2020-04-23,0.69,78.17,96.84,False,Fall,1.5,6.7
e478e8ec-1d51-4a91-beae-e5f8b537922c,Preston Garcia,Mathematics,2023-03-14,0.75,88.73,89.34,True,Summer,1.4,7.5
88a028ec-b0af-4f4d-9ca6-3d9b32bd8653,John Acosta,Business Administration,2021-07-04,0.8,84.15,78.7,True,Spring,4.7,7.6
5ffc2075-5e44-46e7-b520-67018741c3ac,Jody Morris,Engineering,2020-12-04,0.84,87.45,87.32,True,Summer,1.2,5.8
488e00c3-0ac8-4e5d-a1bc-23d4810d0094,Chad Olsen,Business Administration,2019-10-11,0.58,92.07,54.93,True,Fall,1.5,7.8
7639d620-da12-4e6f-83b8-70b0b07b3296,Candice Phillips,Business Administration,2023-08-21,0.79,63.7,91.03,False,Spring,2.6,1.9
197a0321-be16-490e-9d84-f6a029231c9f,Jeremy Johnson,Mathematics,2024-03-17,0.62,92.46,96.44,False,Fall,3.1,4.7
