Customer ID,Customer Name,Age,Income,Investment Type,Inflow,Outflow,Feedback,Churn,Acquisition Cost,Date,Net Profit Margin,Assets Under Management,Customer Churn,Cost Per Acquisition
b944ce5d-ecbd-4112-8017-5071a4b71dca,Joyce Harrison,24,181075.54,Bonds,3675.19,1468.19,Good,True,233.58,2023-07-12,0.6005131707476348,179607.35,1,233.58
270d0b51-0e7f-4602-a71f-914b0660a6d3,Ann Dickson,80,64220.54,ETFs,4402.83,1345.12,Poor,False,154.3,2023-03-21,0.6944874092345151,62875.42,0,154.3
f960d88e-80b7-42d9-aaf7-7fa93baffff5,Mr. Sean Tran MD,56,49598.28,ETFs,4917.77,1709.61,Average,True,255.04,2022-01-22,0.6523607244747112,47888.67,1,255.04
973d608a-08b1-47bb-a976-9a454f7be137,Joseph Bender,77,195324.12,ETFs,1560.17,1985.91,Poor,True,137.67,2023-04-09,-0.27288051943057484,193338.21,1,137.67
b62690a2-bb67-41cc-badc-1228314e7ff8,Amy Fisher,58,24250.68,ETFs,1860.77,1070.09,Average,True,445.76,2021-08-10,0.42492086609306906,23180.59,1,445.76
e58565bd-88f9-4623-878c-9b062c72e9f5,Lynn Curtis,23,59369.66,Stocks,2200.1,907.44,Average,False,360.79,2021-06-05,0.5875460206354256,58462.22,0,360.79
beeb2bac-0c17-42a1-a0df-5979c9251456,Michelle Valencia,80,148344.18,Real Estate,2170.6,630.55,Average,True,303.16,2022-12-08,0.7095042845296231,147713.63,1,303.16
abcfeded-29ab-41a6-adc5-ff856452454a,Jordan Salas,71,151534.43,Stocks,3385.0,1588.43,Excellent,False,395.15,2023-11-23,0.5307444608567208,149946.0,0,395.15
5ec074ab-628e-472b-88a2-9dc8a83562dc,Mr. James Thomas,38,55991.16,Mutual Funds,3945.94,1885.01,Average,False,66.99,2023-04-21,0.522291266466292,54106.15,0,66.99
beecadd9-6b1d-4e5e-bd32-63cef7bf10ed,Kristina Sanchez,33,39441.53,Bonds,2826.54,2307.15,Poor,False,322.16,2022-05-30,0.1837546965547984,37134.38,0,322.16
47b05ed0-0fbb-4a24-965d-cc74010faa5d,Ashley Thompson,24,54040.05,Bonds,4494.28,904.29,Excellent,True,225.83,2023-10-18,0.7987909075536015,53135.76,1,225.83
7a293562-c2e7-412d-b2ab-1716400fc229,Tanya Johnson,76,63315.79,ETFs,1949.03,568.48,Good,True,145.84,2022-05-24,0.7083267061050882,62747.31,1,145.84
aa0cd393-037c-447b-a5ca-d783ea0386af,Jose Smith,80,78892.03,Bonds,2913.53,1653.31,Excellent,False,172.91,2022-10-26,0.4325405950856865,77238.72,0,172.91
a7df50f9-b550-4c9b-b692-e56c3c06dd12,Thomas Estrada,75,30708.86,Real Estate,3941.82,2236.84,Excellent,True,342.62,2023-09-11,0.4325362396050555,28472.02,1,342.62
ec1b91d8-da96-4042-b86c-6d0f5a7cfa65,Terri Lane,25,194551.36,ETFs,4928.55,1382.03,Poor,True,221.01,2023-08-26,0.7195868967546236,193169.33,1,221.01
45496a2e-8a17-4e22-8d8f-b6786934aec7,Andrew Johnson,32,122652.86,ETFs,1225.94,1756.1,Good,True,74.87,2023-11-30,-0.43245183287925987,120896.76,1,74.87
5f036b51-c679-41cb-a8fe-21c2475e8f14,Shawn Garcia,19,67280.82,Mutual Funds,4494.27,949.72,Poor,False,374.8,2022-04-06,0.78868203289967,66331.1,0,374.8
c1f93895-c499-4b65-b8ad-75ac0e8eb9cc,Max Goodwin DDS,27,72030.58,ETFs,4524.43,2300.63,Poor,True,487.5,2021-09-01,0.4915094277069156,69729.95,1,487.5
29b28a24-2efb-4482-8023-726988ca8496,Kristen Gutierrez,44,95923.49,ETFs,4187.26,2309.72,Excellent,True,369.36,2023-01-01,0.448393460162493,93613.77,1,369.36
e92e48b0-5001-4a4f-999d-cc5c5fc2679c,Reginald Owens,51,68867.03,Real Estate,1103.48,2458.38,Poor,False,309.95,2021-12-04,-1.2278428245187951,66408.65,0,309.95
22da3386-52d1-4704-97fd-c1463ef43602,Dr. Heather Klein,30,28344.09,Real Estate,3268.98,1389.56,Excellent,False,316.69,2023-12-06,0.5749255119333859,26954.53,0,316.69
37049a62-6b8d-4883-afa0-fc3ee8c17250,Melissa Wilson,74,116459.31,Bonds,2399.09,982.13,Good,True,239.93,2023-02-26,0.590623944912446,115477.18,1,239.93
dee726e0-df0b-45b8-8bde-35973e83c43f,Amy Andrews,67,97157.84,Real Estate,2222.98,1366.88,Excellent,False,134.14,2022-03-06,0.38511367623640336,95790.95999999999,0,134.14
82035819-1ce4-4ee5-8669-fb589cfc4dd8,Jeffery Perez,23,156893.14,Stocks,2273.73,2957.48,Good,True,403.82,2022-05-14,-0.30071732351686437,153935.66,1,403.82
01ad6f51-84ca-48d6-a2df-f0e750967911,Samantha Diaz DDS,58,33683.66,ETFs,1932.06,2486.62,Good,True,473.94,2023-10-04,-0.28703042348581304,31197.040000000005,1,473.94
26bdcb04-9274-463b-b3f7-6fb9156f6015,Kevin Miller,35,126744.28,Mutual Funds,4990.62,1357.37,Average,False,258.55,2021-12-24,0.7280157575611848,125386.91,0,258.55
75d81f3f-3897-4e7a-bc08-365c9b0b72ea,Travis Byrd,21,186355.58,Mutual Funds,2615.96,540.06,Average,False,304.76,2022-11-27,0.7935518891726173,185815.52,0,304.76
634c5dcc-cbb7-47be-b83e-dac623ba7b9d,Charles Morales,67,190006.48,Real Estate,1885.49,2279.6,Average,True,348.63,2021-10-16,-0.2090225882926984,187726.88,1,348.63
963cac4a-f51c-457b-a9cc-7dc5bd69b9b7,Kevin Jackson,51,81199.44,ETFs,2202.3,1990.41,Excellent,True,312.85,2023-04-06,0.09621304999318897,79209.03,1,312.85
52f71ff8-0a5b-40dc-be5f-ef18ebdcad16,Misty Welch,72,72546.24,ETFs,2334.14,2494.58,Average,False,485.4,2024-01-30,-0.06873623690095712,70051.66,0,485.4
14cc8fee-bc7e-4fc6-8870-9400bc5d56db,Tammy Callahan,55,115245.69,ETFs,2221.07,1551.43,Excellent,True,432.28,2023-11-03,0.3014943248074127,113694.26000000001,1,432.28
4ddba2a9-0211-40f2-832c-7e9ef250acad,Kelly Ashley,42,159234.38,Real Estate,2063.03,2270.52,Poor,False,66.3,2022-12-19,-0.10057536729955442,156963.86000000002,0,66.3
36d0e337-01d0-47d3-a2c1-0f1f8a666dd6,Meredith Hansen,38,62573.41,Real Estate,2402.44,1254.66,Good,True,312.21,2024-01-14,0.4777559481194119,61318.75,1,312.21
232cd4ec-97ac-4000-8c66-d29683350860,Alison Bailey,69,153867.76,Bonds,4254.68,2643.41,Poor,True,126.58,2023-07-27,0.3787053315407975,151224.35,1,126.58
8ca37aaa-09f2-4d88-9803-fd5098bc6a56,Alex Olsen,66,129206.14,Mutual Funds,2478.67,762.25,Poor,False,432.35,2022-10-19,0.6924762069981079,128443.89,0,432.35
a85ffb10-f3f6-469b-9e85-4c87b7886794,Karen Holt,42,142716.41,Bonds,2817.56,1060.55,Excellent,False,453.0,2022-04-16,0.6235927540141115,141655.86000000002,0,453.0
a4ae6b49-b392-4b4d-9fd5-b1a3364389a6,Patrick Johnson,24,101569.4,Mutual Funds,4726.49,1620.48,Excellent,True,324.67,2022-08-18,0.6571493856963624,99948.92,1,324.67
046fc806-24d5-435d-915c-70b094205be4,Joseph Aguilar,78,165124.6,Mutual Funds,4078.55,2720.2,Excellent,False,476.44,2023-04-29,0.3330472839612118,162404.4,0,476.44
421a62b8-a517-4ba1-ac20-e4b9359c4092,Tammy Roth,66,76509.43,Mutual Funds,1851.17,1059.53,Good,False,371.5,2023-03-09,0.4276430581740197,75449.9,0,371.5
276cbef9-c808-4d39-a88e-f5c36870860c,Pamela Williams,74,118523.0,Real Estate,1725.05,2803.11,Poor,False,233.18,2024-02-28,-0.6249442045158112,115719.89,0,233.18
7dbdf834-81a3-41cf-a158-db25aea0a43d,Michael Robles,26,136820.26,Real Estate,3336.86,2160.71,Excellent,False,356.74,2023-04-20,0.35247208453456247,134659.55000000002,0,356.74
e664cc22-a065-418a-9921-fdba7878e66a,Christopher Schultz,58,84000.4,Bonds,2952.49,1264.32,Excellent,False,329.11,2023-03-25,0.5717783972172641,82736.07999999999,0,329.11
2212603c-fdfc-406d-98de-e4ce18c09dbf,Mary Coleman,66,167430.5,Bonds,1520.67,2236.29,Excellent,True,368.58,2023-09-30,-0.47059519816922796,165194.21,1,368.58
99a2e1f0-5186-46fa-96dd-6af334797e78,Michelle Porter,38,51053.81,Stocks,2344.71,1197.08,Poor,True,248.03,2021-07-20,0.48945498590444025,49856.729999999996,1,248.03
60e43360-5e68-4878-9e31-5b95b25b16a1,William Stephens,48,170318.9,Stocks,1074.75,1726.5,Average,True,50.86,2021-10-19,-0.6064200976971389,168592.4,1,50.86
a05850f9-28da-4c06-b063-d923b348c634,Kevin Reid,35,91706.81,Bonds,1603.63,2404.55,Poor,False,220.27,2023-01-06,-0.49944189120931887,89302.26,0,220.27
9bf2abad-47cd-4375-876a-eb10b783c97b,Misty Schroeder,58,169721.26,Stocks,2068.27,861.73,Poor,True,317.92,2023-01-07,0.5833571052135359,168859.53,1,317.92
a252a655-9776-4cb3-a943-610908e35daf,Alicia Bennett,46,137660.69,Mutual Funds,3567.55,1037.75,Excellent,True,385.42,2023-10-31,0.7091140979103306,136622.94,1,385.42
0ef2166f-6baa-44e9-ba89-fe38d1bb0c22,Austin Owen,38,76109.86,Bonds,1617.52,1231.38,Good,True,443.87,2022-12-17,0.23872347791681084,74878.48,1,443.87
6e3ba848-b0ef-4449-8581-c7eb0524f795,David Stokes,69,173922.26,Stocks,1175.32,2439.55,Poor,True,402.41,2024-02-03,-1.0756474832386076,171482.71000000002,1,402.41
dead4075-0a80-4660-aca2-535d7fd1e57e,Jodi Morgan,68,143472.36,Real Estate,1093.66,1923.25,Good,False,55.84,2022-09-19,-0.7585447031069984,141549.11,0,55.84
bbc60492-e407-4ccf-b33d-8eb6a27387df,Luke Schneider,27,151721.03,ETFs,1108.36,1798.82,Average,True,395.53,2021-10-19,-0.6229564401458011,149922.21,1,395.53
a8bfbf07-97df-47aa-88be-c424bae3bdc7,Pamela Hall,44,157219.99,Stocks,1143.71,2122.11,Poor,False,269.34,2022-01-23,-0.855461611772215,155097.88,0,269.34
6dd4281d-c36c-462f-b1e9-e04d0d5782a7,Linda Soto,36,66802.29,Mutual Funds,4116.16,2210.24,Average,False,289.23,2024-04-06,0.46303350695794143,64592.049999999996,0,289.23
5bad1b41-6f53-4e91-877d-0972a7470217,Clinton Torres,60,151558.88,Mutual Funds,2237.54,1120.17,Good,True,125.33,2021-12-03,0.499374312861446,150438.71,1,125.33
1cf0e493-f503-459f-8283-918983172b4f,Brian Allen,20,132717.47,Bonds,4427.96,1000.17,Average,True,276.6,2022-01-12,0.7741239758263398,131717.3,1,276.6
88f9fd23-14f1-45d4-910a-8c5c8cb24ba8,Michelle Patterson,50,186437.83,ETFs,1764.82,615.58,Poor,False,302.83,2022-04-10,0.6511938894618147,185822.25,0,302.83
65f4f228-4306-4489-ab5c-ade7f66fc1c3,Thomas Sanchez DVM,67,90728.03,Bonds,1560.21,2279.41,Poor,True,363.61,2022-06-20,-0.46096358823491695,88448.62,1,363.61
43c22180-6db7-43a2-968d-c446baab07de,George Solomon,75,23981.39,Mutual Funds,4796.97,765.43,Poor,True,339.02,2022-05-11,0.8404346910654017,23215.96,1,339.02
0a88f8d9-6a25-4b64-9c18-9a42bdb50441,Joseph Bell,56,123983.68,Bonds,3623.91,639.37,Poor,False,172.87,2022-04-03,0.8235690179943763,123344.31,0,172.87
d8f0e8dd-fd6e-4382-9354-b6cc6c3536ca,David Bright,51,34051.29,Real Estate,3093.72,2459.61,Excellent,True,367.07,2023-05-03,0.20496683604204638,31591.68,1,367.07
520a3d02-2970-4816-ac82-27ddd6aa14b2,Bryan Harris,25,102348.5,ETFs,4344.86,1081.34,Average,False,312.49,2022-09-13,0.7511220154389324,101267.16,0,312.49
9068be4a-10c4-4e65-ba31-87f468c014d2,Tara Williams,50,98803.22,Stocks,1664.72,1147.02,Average,False,471.57,2023-04-27,0.3109832284107838,97656.2,0,471.57
94c00884-aa16-4db1-aec0-82b1cde1f652,Randy Rogers,32,103737.17,Bonds,4579.63,609.44,Average,True,58.15,2022-05-21,0.8669237471149416,103127.73,1,58.15
5b605ab7-2fbc-466f-a293-21c5825c1498,Steven Ramos,79,23287.38,Mutual Funds,3879.65,2396.79,Excellent,True,50.12,2022-08-27,0.3822148905184746,20890.59,1,50.12
04815e39-0443-42b5-be01-9052026144fa,Dana Jones,43,57687.16,Bonds,4916.79,1078.12,Poor,True,168.6,2022-04-10,0.7807268563432647,56609.04,1,168.6
ee5b97cc-b03a-4754-8e00-c89d03c744c2,John Brown,48,59147.51,Real Estate,3188.51,526.37,Excellent,False,488.8,2021-10-22,0.8349166224976556,58621.14,0,488.8
9d35533d-d3a6-4eae-bade-ad2f557485cd,Cheryl Jones,60,88031.47,Stocks,2533.52,1549.77,Good,True,78.25,2022-11-04,0.38829375730209353,86481.7,1,78.25
9e08aa18-90c1-46f9-a2d5-066cdc9cfbe2,Ryan Mccoy,32,129728.01,Real Estate,4846.36,1270.99,Average,False,466.28,2021-10-05,0.7377433785356433,128457.01999999999,0,466.28
8479d1ca-1f3a-4b12-a0bd-2cd660b088cf,James Johnson,49,143624.77,Stocks,1237.89,1968.65,Good,True,204.57,2023-01-01,-0.5903270888366494,141656.12,1,204.57
d5da6713-9f27-405e-8a6e-6fdd309f9223,Thomas Walter,62,154724.78,Real Estate,1820.54,2976.78,Excellent,False,86.71,2022-07-27,-0.6351082645808388,151748.0,0,86.71
31c3b533-8f27-46b7-b5db-c050e3dd35ee,Richard Daniels,78,167022.46,Real Estate,4542.65,599.58,Average,True,485.75,2021-06-08,0.8680109627640255,166422.88,1,485.75
f83885f2-7e7e-4760-9e84-81eeef58582e,Amanda Briggs,36,130496.9,Real Estate,2153.03,890.11,Good,False,313.64,2023-09-12,0.5865779854437699,129606.79,0,313.64
c4d22530-d52e-48fb-a59f-8ec813596be2,Justin Liu,22,117906.98,Real Estate,2130.86,1508.0,Good,True,396.9,2023-10-06,0.2923045155477132,116398.98,1,396.9
f4d11ff3-b35e-44d4-bb9e-64d7cef9d7b2,Judy Henderson,73,149458.9,Mutual Funds,4733.65,1534.29,Excellent,True,388.3,2022-06-21,0.6758759097102659,147924.61,1,388.3
6d6fe533-aed6-4064-a495-de0d6b55bacf,Jose Anderson,53,130928.82,Mutual Funds,3127.68,1322.5,Average,True,464.92,2023-08-16,0.5771626253325148,129606.32,1,464.92
fe2bea72-3994-4260-bb61-0e2754ace6f9,Nathan Wood,34,94976.81,ETFs,2552.45,1813.26,Good,True,315.84,2022-11-20,0.2896001880546141,93163.55,1,315.84
fa8544e3-bce4-4989-a225-51c83c4daae5,Austin Herrera,52,198744.53,ETFs,1763.44,1490.38,Average,True,225.74,2023-10-11,0.15484507553418314,197254.15,1,225.74
178e3f3a-34ba-449f-b41e-20adcc4f6271,Amanda Lowe,70,198880.69,Bonds,3309.34,2268.16,Excellent,False,176.33,2022-06-16,0.31461862486175496,196612.53,0,176.33
bc4db1ce-5c69-4705-8f93-34e09209b557,Sarah Martinez,58,134636.02,Mutual Funds,4301.78,2562.62,Excellent,True,317.91,2022-08-11,0.40428845733626545,132073.4,1,317.91
7e6f6956-47fe-46bc-a3a3-575080e83929,Holly Morrow,26,104495.2,ETFs,3262.95,1393.78,Good,False,425.74,2024-03-27,0.5728466571660614,103101.42,0,425.74
58aaaf33-bb99-40e6-b990-fcfd103520bb,Timothy Howard,35,80261.69,Bonds,1525.83,1823.55,Good,False,226.43,2022-02-28,-0.1951200330312027,78438.14,0,226.43
ffb4df79-ed55-4aba-aa22-cc49f7b37a91,Shannon Hurley,55,119374.38,ETFs,3479.75,641.95,Excellent,False,492.91,2022-05-16,0.8155183562037503,118732.43000000001,0,492.91
db3cbaca-240d-4100-81a8-db8176105516,Kenneth Rios,73,137686.12,Real Estate,1003.78,1329.33,Good,False,161.95,2022-07-18,-0.32432405507182843,136356.79,0,161.95
a54f22bb-27b4-4421-a249-c4d263d1dfeb,Debra Bradley,75,25614.94,ETFs,2675.17,1305.86,Average,False,50.01,2023-08-29,0.5118590594242609,24309.079999999998,0,50.01
c332e05e-ebcd-4f49-a0fc-946bf6df2916,Steven Hopkins,46,65391.34,Real Estate,2647.91,1019.78,Good,True,452.5,2022-09-26,0.6148736173057241,64371.56,1,452.5
bf82c985-56e8-460f-b4a3-aa8d02b9efe4,Craig Everett,23,65563.48,Mutual Funds,3250.15,758.54,Average,True,61.33,2023-03-08,0.7666138485916035,64804.939999999995,1,61.33
47fbbb0b-6fd0-49fc-80ba-dc0e1392d93d,Jason Clark,26,175257.42,Bonds,1878.38,1163.63,Excellent,False,266.12,2021-12-31,0.38051405998786186,174093.79,0,266.12
698e139c-f65d-4022-bef6-e6bfafdd0e2c,Christopher Page,37,129231.36,Real Estate,4445.46,2832.71,Poor,True,53.19,2023-05-17,0.36278585343249065,126398.65,1,53.19
465d80f9-3c47-457f-9f42-611a30139b2a,Shawn Newman,18,175752.75,Mutual Funds,1140.25,2777.71,Average,False,366.78,2023-01-07,-1.4360534970401229,172975.04,0,366.78
03006ec0-9d51-4602-89f4-558ebe8a4938,Alexandra Kelley,56,101444.19,ETFs,1422.8,1485.63,Excellent,True,465.09,2022-12-09,-0.04415940399212831,99958.56,1,465.09
bb0a6d3d-3493-4e0f-981f-90acfffb2707,Lisa Wilson,74,40057.42,Real Estate,1763.24,2611.97,Excellent,False,286.08,2023-04-13,-0.48134683877407486,37445.45,0,286.08
049897c3-8e41-40cf-a423-d003a00a9bd7,Diana Ortiz,73,52122.96,Real Estate,2423.72,1645.13,Poor,False,418.06,2021-11-23,0.32123760170316695,50477.83,0,418.06
738dc1ac-7f9b-459d-8bd9-0fcf750bc4eb,Amber Robinson,27,119760.19,Bonds,2191.56,687.32,Good,True,461.47,2022-07-27,0.6863786526492544,119072.87,1,461.47
d66129ec-b08a-4655-850a-83bdeb12091e,William Suarez,56,105869.49,Bonds,1577.87,1150.69,Poor,True,59.3,2021-07-30,0.27073206284421397,104718.8,1,59.3
156e0c17-aa56-4963-b710-ac04b60a3622,Amy Ward,67,73142.37,Real Estate,3313.48,2431.77,Excellent,False,476.75,2021-07-10,0.2660978789671282,70710.59999999999,0,476.75
085dd592-5e98-45ee-8598-85baaba4dd6d,Megan Olson,41,106972.97,ETFs,2386.58,1260.51,Excellent,False,440.48,2022-03-29,0.4718341727492898,105712.46,0,440.48
f24e7f84-b749-4ac3-84b7-297b34419813,David Patterson,35,22418.59,Bonds,2917.66,2567.45,Excellent,False,337.4,2023-01-01,0.12003112082970602,19851.14,0,337.4
1f175b27-117d-43b6-a2dd-1b5d7e3b04a7,Holly Williams,53,39886.59,Bonds,2713.74,1130.07,Excellent,True,470.39,2023-01-09,0.583574697649738,38756.52,1,470.39
96ac5b6f-14d0-4dc4-82a7-61f8556de51b,Aaron Roberson,20,33880.08,Bonds,4089.53,2751.2,Excellent,True,384.84,2023-05-17,0.32725765552520714,31128.88,1,384.84
67b86522-130e-4162-8b3f-547397aafec6,Joseph Burke,21,102054.12,Mutual Funds,2878.21,1939.66,Average,False,350.95,2023-07-30,0.32608808947227613,100114.45999999999,0,350.95
b563efce-5acd-4266-93d4-e266a636f798,Summer Hudson MD,68,36277.23,ETFs,1156.6,2151.1,Excellent,True,419.73,2021-12-10,-0.8598478298461008,34126.130000000005,1,419.73
affd3c16-ec62-47d4-a864-1eec10dae630,Natalie Wolf,46,149722.66,Stocks,3217.98,2776.47,Good,True,424.33,2022-06-28,0.13720097701042275,146946.19,1,424.33
d5eb5de2-7a56-4e44-b6d2-05587b6e0f76,Anthony Berry,18,167957.21,Real Estate,3436.44,775.09,Average,False,288.87,2023-10-17,0.7744497212231263,167182.12,0,288.87
a8b568c1-3ada-4980-99db-2a7b01085cf2,Vanessa White,42,127288.84,Bonds,4281.15,1334.76,Average,True,407.88,2021-10-15,0.6882239585158193,125954.08,1,407.88
d714edf8-0ba8-43a9-8320-ec8640c3348b,Jerry Dillon,61,51560.31,Bonds,1968.41,1883.64,Average,True,388.72,2022-07-03,0.04306521507206323,49676.67,1,388.72
fde8ee88-5601-423c-bd75-5901df1e83b6,Brian Bell,47,111582.28,Real Estate,2447.41,634.52,Good,False,475.18,2024-01-18,0.7407381681042408,110947.76,0,475.18
e389dd51-901c-4469-8d57-385d08d793db,Stacy Adams,42,170907.01,ETFs,4906.26,2411.82,Excellent,False,416.6,2024-02-16,0.5084198554499761,168495.19,0,416.6
2497232c-7960-45ab-b7b5-e2f16fd98bcf,Danielle Pratt,36,56091.42,ETFs,4067.98,2304.16,Excellent,True,67.63,2022-04-12,0.4335862024887045,53787.259999999995,1,67.63
5d4bd3e3-a0eb-4dd7-a1f3-acc16166c454,Amy Cabrera,38,81755.43,Mutual Funds,4413.81,573.78,Excellent,False,453.99,2024-01-23,0.8700034663929803,81181.65,0,453.99
7d2cd540-e8d8-4007-a111-c20d5d3835b0,Adam Austin DDS,48,154862.38,Stocks,2913.2,1188.65,Poor,False,90.28,2022-12-15,0.5919778937251132,153673.73,0,90.28
840e653c-b24a-45b2-95e0-d7e7a5b7ebf7,Christina Hart,40,114894.21,Bonds,1322.34,924.85,Average,False,91.09,2021-12-13,0.3005959133052013,113969.36,0,91.09
22d4b71d-f2ed-4ab6-b9b7-f27f3d946b54,William Mcgee,39,21010.54,Real Estate,1466.5,1312.13,Average,False,428.19,2022-02-15,0.1052642345721104,19698.41,0,428.19
0ebd8bb6-9738-4503-8d17-7c0dcf9f1565,Raymond Acosta,56,105645.26,Real Estate,1262.35,1796.88,Good,True,312.36,2024-03-18,-0.4234404087614372,103848.37999999999,1,312.36
6b3acc1e-40e5-44a2-aa04-3ffbee5eb3f6,Mary Murray,80,131176.37,Stocks,1706.89,2174.13,Poor,False,77.04,2023-08-12,-0.27373761636660826,129002.23999999999,0,77.04
3e55a6c2-5fa0-411a-b7e1-09aa0169393e,Hayden Garner,58,55490.1,Bonds,2128.65,2453.34,Average,True,138.04,2022-01-01,-0.152533295750828,53036.759999999995,1,138.04
1c440fbc-acbb-47a5-855c-0c7d3df6bc46,Cindy Martinez,33,180957.5,Mutual Funds,2715.37,2999.72,Good,False,161.71,2022-06-03,-0.1047186939533102,177957.78,0,161.71
ad5e7a15-1d57-4259-b7ce-e6ad5a475bbb,Karen Long,36,180350.68,Stocks,3885.97,1714.51,Good,True,222.55,2023-10-21,0.5587948440157798,178636.16999999998,1,222.55
e8c263b0-5859-4f86-8872-bdb96e00d22c,Karl Goodman,80,182318.37,Bonds,2880.07,2718.21,Average,True,203.01,2022-02-08,0.05620002291610972,179600.16,1,203.01
e14f40fe-4454-41bd-bd0c-2386cb78a202,James Fernandez,32,20913.8,ETFs,4812.24,1517.33,Good,False,253.39,2023-05-28,0.6846936146160624,19396.47,0,253.39
a45193dc-4c25-43a7-8ba8-29f980735791,Jordan Houston,36,92319.11,Real Estate,1263.55,2899.34,Excellent,True,486.33,2023-11-11,-1.2945985516995768,89419.77,1,486.33
18c234a9-e38f-4cea-9f6a-b84f37722207,David Travis,44,72888.82,Stocks,3206.12,850.29,Good,True,453.08,2021-09-25,0.7347915860915998,72038.53000000001,1,453.08
b62506f3-631e-45d4-9cd3-9e483dbf853d,Heather Morris,26,165407.74,Stocks,3414.93,2512.11,Average,False,63.91,2024-02-27,0.26437437956268495,162895.63,0,63.91
f710ca00-5d6a-4a25-9683-2ae3c76fcc3d,John Velasquez,34,142885.73,Mutual Funds,1673.13,1893.62,Average,False,92.24,2023-07-02,-0.13178294573643398,140992.11000000002,0,92.24
18d045d4-8381-4e56-83b3-6e6dee9fb2d4,Crystal Brown,31,90674.19,ETFs,1979.13,2446.7,Good,True,450.7,2024-04-08,-0.23625027158397865,88227.49,1,450.7
68f938f3-262c-4fe7-9637-181d9a441d35,Diamond Reeves,30,128681.43,Mutual Funds,4787.54,919.06,Good,False,483.52,2023-08-14,0.8080308467396617,127762.37,0,483.52
39616967-d262-4ed6-924a-37a664c83f04,Jessica Clark,44,134275.58,Mutual Funds,2925.44,1730.22,Poor,False,408.75,2023-10-04,0.408560763509079,132545.36,0,408.75
1217cf41-d91c-4106-aebb-9f0e1881a7ce,Megan Morales,40,58898.68,Bonds,4768.65,2423.28,Average,True,127.68,2023-09-24,0.49183102135824597,56475.4,1,127.68
2b3d1a16-2424-40ab-ad2b-12739e536e7b,Melanie Johnson,73,121855.61,Bonds,3996.17,1814.32,Good,True,217.55,2021-09-11,0.545985280906468,120041.29,1,217.55
d903f0bb-964d-47fb-9d23-182a71270237,Brian Smith,79,183049.63,Real Estate,2257.05,1111.84,Poor,True,379.47,2022-06-07,0.5073923927250172,181937.79,1,379.47
5c41c85b-60fe-4aa1-97b9-fe5523d8e039,David Ruiz,56,140724.02,Real Estate,4195.72,2064.83,Average,False,393.79,2023-10-22,0.50787230797098,138659.19,0,393.79
189fa7ed-c28e-4bbf-a993-2b7cad220c08,Jacqueline Murray,67,192790.53,Bonds,2886.19,1637.46,Average,True,308.16,2023-10-17,0.4326568936902976,191153.07,1,308.16
b0ea9cc2-6298-487b-9cee-03d230cd5c4b,Ryan Wyatt,28,72226.87,Stocks,1196.69,1950.65,Good,False,107.11,2024-04-24,-0.630037854415095,70276.22,0,107.11
93ef0244-75a2-47ce-9002-f85a464246b7,Sara Williams,39,65111.49,Mutual Funds,1387.51,1091.36,Poor,True,290.37,2023-06-26,0.21343990313583333,64020.13,1,290.37
5ee5306c-62ef-4171-ac9e-39bf6a6b1014,Monica Walton,31,187047.56,Mutual Funds,3895.52,556.59,Poor,True,246.49,2022-09-16,0.8571204871236703,186490.97,1,246.49
3cb0780b-4e2f-4eff-bcde-341723ff35e8,Joseph Lee,46,191819.22,ETFs,2325.45,2227.89,Poor,False,201.51,2023-05-12,0.04195317035412499,189591.33,0,201.51
902244b5-0805-4a42-854d-01d0bd1c4a43,Sharon Dixon,32,174135.18,Stocks,3200.62,945.45,Poor,False,389.87,2024-04-29,0.7046041079540839,173189.72999999998,0,389.87
a84d9f1a-5c11-4243-a63f-b2dd5d5d7205,Deanna Charles,55,29066.46,ETFs,2320.55,1476.8,Good,False,369.2,2022-02-28,0.36359914675400234,27589.66,0,369.2
a21c956b-792c-49d4-9bf5-632c882a0370,Benjamin Glenn,32,147876.06,Stocks,4338.72,1876.64,Good,False,357.55,2023-06-17,0.567466902680975,145999.41999999998,0,357.55
7e74a5d2-3fe3-49b4-8c44-0a7463f77536,Kimberly Stephens,34,24807.64,ETFs,1033.44,2940.61,Excellent,False,97.84,2022-08-23,-1.8454578882179904,21867.03,0,97.84
771f9b23-0945-4b6d-a229-d715c7630691,David Nicholson,19,177263.46,Stocks,1451.91,1126.14,Average,True,75.43,2023-05-26,0.2243734115750976,176137.31999999998,1,75.43
233a78bf-bea1-4d05-a64b-edc8cedf7f0f,Michael Dawson,50,134373.31,ETFs,3971.36,1804.71,Average,True,135.28,2022-12-01,0.5455687724104589,132568.6,1,135.28
408d12b4-1b92-44f0-bb3f-35688bde6503,Rebecca Hunt,49,33450.19,Stocks,4139.95,2764.65,Poor,True,405.3,2022-02-21,0.33220207973526245,30685.54,1,405.3
589da804-b771-479c-99f5-57425bd8bb22,Theresa Wright,26,137522.38,Real Estate,4969.45,2439.29,Excellent,False,353.14,2022-06-26,0.5091428628922717,135083.09,0,353.14
0bb16a8f-89ee-4f4e-a835-3b6927594951,Wendy Castro,41,117936.9,ETFs,4160.14,543.44,Good,False,283.97,2022-11-02,0.8693697808246837,117393.45999999999,0,283.97
